Date,SUNRISE_LST,SUNSET_LST
12/20/2045,7:16:29,16:31:49
12/21/2045,7:17:01,16:32:17
12/22/2045,7:17:31,16:32:47
12/23/2045,7:17:58,16:33:19
12/24/2045,7:18:24,16:33:53
12/25/2045,7:18:47,16:34:28
12/26/2045,7:19:09,16:35:06
12/27/2045,7:19:28,16:35:46
12/28/2045,7:19:45,16:36:27
12/29/2045,7:20:00,16:37:11
12/30/2045,7:20:13,16:37:56
12/31/2045,7:20:23,16:38:43
1/1/2046,7:20:32,16:39:31
1/2/2046,7:20:38,16:40:21
1/3/2046,7:20:42,16:41:13
1/4/2046,7:20:43,16:42:06
1/5/2046,7:20:43,16:43:01
1/6/2046,7:20:40,16:43:57
1/7/2046,7:20:35,16:44:54
1/8/2046,7:20:27,16:45:53
1/9/2046,7:20:17,16:46:53
1/10/2046,7:20:05,16:47:54
1/11/2046,7:19:51,16:48:56
1/12/2046,7:19:35,16:50:00
1/13/2046,7:19:16,16:51:04
1/14/2046,7:18:55,16:52:10
1/15/2046,7:18:32,16:53:16
1/16/2046,7:18:07,16:54:23
1/17/2046,7:17:40,16:55:31
1/18/2046,7:17:10,16:56:40
1/19/2046,7:16:39,16:57:49
1/20/2046,7:16:05,16:58:59
1/21/2046,7:15:29,17:00:10
1/22/2046,7:14:52,17:01:21
1/23/2046,7:14:12,17:02:32
1/24/2046,7:13:30,17:03:44
1/25/2046,7:12:46,17:04:57
1/26/2046,7:12:01,17:06:10
1/27/2046,7:11:13,17:07:23
1/28/2046,7:10:23,17:08:36
1/29/2046,7:09:32,17:09:50
1/30/2046,7:08:39,17:11:03
1/31/2046,7:07:44,17:12:17
2/1/2046,7:06:47,17:13:31
2/2/2046,7:05:49,17:14:45
2/3/2046,7:04:49,17:15:59
2/4/2046,7:03:47,17:17:14
2/5/2046,7:02:44,17:18:28
2/6/2046,7:01:39,17:19:42
2/7/2046,7:00:33,17:20:56
2/8/2046,6:59:25,17:22:09
2/9/2046,6:58:16,17:23:23
2/10/2046,6:57:05,17:24:37
2/11/2046,6:55:53,17:25:50
2/12/2046,6:54:39,17:27:03
2/13/2046,6:53:24,17:28:16
2/14/2046,6:52:08,17:29:29
2/15/2046,6:50:51,17:30:41
2/16/2046,6:49:32,17:31:54
2/17/2046,6:48:12,17:33:06
2/18/2046,6:46:51,17:34:17
2/19/2046,6:45:29,17:35:29
2/20/2046,6:44:06,17:36:40
2/21/2046,6:42:42,17:37:51
2/22/2046,6:41:17,17:39:01
2/23/2046,6:39:51,17:40:12
2/24/2046,6:38:24,17:41:22
2/25/2046,6:36:56,17:42:31
2/26/2046,6:35:27,17:43:41
2/27/2046,6:33:57,17:44:50
2/28/2046,6:32:27,17:45:58
3/1/2046,6:30:56,17:47:07
3/2/2046,6:29:24,17:48:15
3/3/2046,6:27:51,17:49:23
3/4/2046,6:26:18,17:50:30
3/5/2046,6:24:44,17:51:38
3/6/2046,6:23:10,17:52:45
3/7/2046,6:21:35,17:53:51
3/8/2046,6:19:59,17:54:58
3/9/2046,6:18:23,17:56:04
3/10/2046,6:16:47,17:57:10
3/11/2046,6:15:10,17:58:16
3/12/2046,6:13:33,17:59:21
3/13/2046,6:11:55,18:00:26
3/14/2046,6:10:17,18:01:32
3/15/2046,6:08:39,18:02:36
3/16/2046,6:07:01,18:03:41
3/17/2046,6:05:22,18:04:45
3/18/2046,6:03:43,18:05:50
3/19/2046,6:02:04,18:06:54
3/20/2046,6:00:25,18:07:58
3/21/2046,5:58:46,18:09:02
3/22/2046,5:57:06,18:10:05
3/23/2046,5:55:27,18:11:09
3/24/2046,5:53:47,18:12:12
3/25/2046,5:52:08,18:13:16
3/26/2046,5:50:29,18:14:19
3/27/2046,5:48:49,18:15:22
3/28/2046,5:47:10,18:16:25
3/29/2046,5:45:31,18:17:28
3/30/2046,5:43:52,18:18:31
3/31/2046,5:42:14,18:19:34
4/1/2046,5:40:35,18:20:37
4/2/2046,5:38:57,18:21:40
4/3/2046,5:37:19,18:22:43
4/4/2046,5:35:41,18:23:46
4/5/2046,5:34:04,18:24:48
4/6/2046,5:32:27,18:25:51
4/7/2046,5:30:51,18:26:54
4/8/2046,5:29:15,18:27:57
4/9/2046,5:27:39,18:29:00
4/10/2046,5:26:04,18:30:02
4/11/2046,5:24:30,18:31:05
4/12/2046,5:22:56,18:32:08
4/13/2046,5:21:22,18:33:11
4/14/2046,5:19:49,18:34:14
4/15/2046,5:18:17,18:35:17
4/16/2046,5:16:46,18:36:19
4/17/2046,5:15:15,18:37:22
4/18/2046,5:13:45,18:38:25
4/19/2046,5:12:16,18:39:28
4/20/2046,5:10:48,18:40:31
4/21/2046,5:09:20,18:41:34
4/22/2046,5:07:53,18:42:37
4/23/2046,5:06:28,18:43:40
4/24/2046,5:05:03,18:44:43
4/25/2046,5:03:39,18:45:46
4/26/2046,5:02:16,18:46:49
4/27/2046,5:00:54,18:47:52
4/28/2046,4:59:33,18:48:54
4/29/2046,4:58:14,18:49:57
4/30/2046,4:56:55,18:51:00
5/1/2046,4:55:38,18:52:02
5/2/2046,4:54:22,18:53:04
5/3/2046,4:53:07,18:54:07
5/4/2046,4:51:53,18:55:09
5/5/2046,4:50:41,18:56:10
5/6/2046,4:49:29,18:57:12
5/7/2046,4:48:20,18:58:14
5/8/2046,4:47:11,18:59:15
5/9/2046,4:46:04,19:00:16
5/10/2046,4:44:59,19:01:16
5/11/2046,4:43:55,19:02:17
5/12/2046,4:42:52,19:03:16
5/13/2046,4:41:51,19:04:16
5/14/2046,4:40:52,19:05:15
5/15/2046,4:39:54,19:06:14
5/16/2046,4:38:58,19:07:12
5/17/2046,4:38:03,19:08:10
5/18/2046,4:37:10,19:09:07
5/19/2046,4:36:19,19:10:03
5/20/2046,4:35:29,19:10:59
5/21/2046,4:34:42,19:11:54
5/22/2046,4:33:56,19:12:49
5/23/2046,4:33:11,19:13:42
5/24/2046,4:32:29,19:14:35
5/25/2046,4:31:48,19:15:27
5/26/2046,4:31:10,19:16:19
5/27/2046,4:30:33,19:17:09
5/28/2046,4:29:58,19:17:58
5/29/2046,4:29:25,19:18:47
5/30/2046,4:28:54,19:19:34
5/31/2046,4:28:25,19:20:20
6/1/2046,4:27:57,19:21:06
6/2/2046,4:27:32,19:21:49
6/3/2046,4:27:09,19:22:32
6/4/2046,4:26:47,19:23:14
6/5/2046,4:26:28,19:23:54
6/6/2046,4:26:11,19:24:33
6/7/2046,4:25:55,19:25:10
6/8/2046,4:25:42,19:25:46
6/9/2046,4:25:31,19:26:21
6/10/2046,4:25:21,19:26:54
6/11/2046,4:25:14,19:27:26
6/12/2046,4:25:08,19:27:56
6/13/2046,4:25:05,19:28:24
6/14/2046,4:25:03,19:28:51
6/15/2046,4:25:04,19:29:16
6/16/2046,4:25:06,19:29:39
6/17/2046,4:25:10,19:30:01
6/18/2046,4:25:17,19:30:21
6/19/2046,4:25:25,19:30:39
6/20/2046,4:25:35,19:30:55
6/21/2046,4:25:47,19:31:09
6/22/2046,4:26:00,19:31:22
6/23/2046,4:26:16,19:31:32
6/24/2046,4:26:33,19:31:41
6/25/2046,4:26:52,19:31:48
6/26/2046,4:27:13,19:31:52
6/27/2046,4:27:35,19:31:55
6/28/2046,4:27:59,19:31:56
6/29/2046,4:28:25,19:31:55
6/30/2046,4:28:52,19:31:51
7/1/2046,4:29:21,19:31:46
7/2/2046,4:29:51,19:31:39
7/3/2046,4:30:23,19:31:29
7/4/2046,4:30:56,19:31:18
7/5/2046,4:31:30,19:31:05
7/6/2046,4:32:06,19:30:49
7/7/2046,4:32:44,19:30:32
7/8/2046,4:33:22,19:30:12
7/9/2046,4:34:02,19:29:51
7/10/2046,4:34:43,19:29:27
7/11/2046,4:35:25,19:29:02
7/12/2046,4:36:08,19:28:34
7/13/2046,4:36:52,19:28:05
7/14/2046,4:37:38,19:27:33
7/15/2046,4:38:24,19:27:00
7/16/2046,4:39:11,19:26:24
7/17/2046,4:39:59,19:25:47
7/18/2046,4:40:48,19:25:08
7/19/2046,4:41:38,19:24:27
7/20/2046,4:42:28,19:23:44
7/21/2046,4:43:19,19:22:59
7/22/2046,4:44:11,19:22:12
7/23/2046,4:45:04,19:21:24
7/24/2046,4:45:57,19:20:34
7/25/2046,4:46:51,19:19:42
7/26/2046,4:47:45,19:18:48
7/27/2046,4:48:40,19:17:53
7/28/2046,4:49:35,19:16:56
7/29/2046,4:50:30,19:15:57
7/30/2046,4:51:27,19:14:57
7/31/2046,4:52:23,19:13:55
8/1/2046,4:53:20,19:12:51
8/2/2046,4:54:17,19:11:47
8/3/2046,4:55:14,19:10:40
8/4/2046,4:56:12,19:09:32
8/5/2046,4:57:09,19:08:23
8/6/2046,4:58:07,19:07:12
8/7/2046,4:59:06,19:06:00
8/8/2046,5:00:04,19:04:46
8/9/2046,5:01:02,19:03:32
8/10/2046,5:02:01,19:02:16
8/11/2046,5:03:00,19:00:58
8/12/2046,5:03:59,18:59:40
8/13/2046,5:04:57,18:58:20
8/14/2046,5:05:56,18:56:59
8/15/2046,5:06:55,18:55:37
8/16/2046,5:07:54,18:54:14
8/17/2046,5:08:53,18:52:50
8/18/2046,5:09:52,18:51:25
8/19/2046,5:10:51,18:49:59
8/20/2046,5:11:50,18:48:32
8/21/2046,5:12:49,18:47:04
8/22/2046,5:13:48,18:45:35
8/23/2046,5:14:47,18:44:05
8/24/2046,5:15:46,18:42:35
8/25/2046,5:16:44,18:41:04
8/26/2046,5:17:43,18:39:31
8/27/2046,5:18:42,18:37:59
8/28/2046,5:19:40,18:36:25
8/29/2046,5:20:39,18:34:51
8/30/2046,5:21:37,18:33:16
8/31/2046,5:22:36,18:31:40
9/1/2046,5:23:34,18:30:04
9/2/2046,5:24:33,18:28:28
9/3/2046,5:25:31,18:26:51
9/4/2046,5:26:30,18:25:13
9/5/2046,5:27:28,18:23:35
9/6/2046,5:28:26,18:21:56
9/7/2046,5:29:24,18:20:17
9/8/2046,5:30:23,18:18:38
9/9/2046,5:31:21,18:16:58
9/10/2046,5:32:19,18:15:18
9/11/2046,5:33:17,18:13:38
9/12/2046,5:34:16,18:11:57
9/13/2046,5:35:14,18:10:17
9/14/2046,5:36:12,18:08:36
9/15/2046,5:37:11,18:06:54
9/16/2046,5:38:09,18:05:13
9/17/2046,5:39:07,18:03:32
9/18/2046,5:40:06,18:01:50
9/19/2046,5:41:05,18:00:09
9/20/2046,5:42:03,17:58:27
9/21/2046,5:43:02,17:56:46
9/22/2046,5:44:01,17:55:04
9/23/2046,5:45:00,17:53:23
9/24/2046,5:45:59,17:51:41
9/25/2046,5:46:59,17:50:00
9/26/2046,5:47:58,17:48:19
9/27/2046,5:48:58,17:46:38
9/28/2046,5:49:58,17:44:57
9/29/2046,5:50:58,17:43:17
9/30/2046,5:51:58,17:41:37
10/1/2046,5:52:59,17:39:57
10/2/2046,5:53:59,17:38:17
10/3/2046,5:55:00,17:36:38
10/4/2046,5:56:01,17:34:59
10/5/2046,5:57:03,17:33:21
10/6/2046,5:58:04,17:31:43
10/7/2046,5:59:06,17:30:05
10/8/2046,6:00:09,17:28:29
10/9/2046,6:01:11,17:26:52
10/10/2046,6:02:14,17:25:16
10/11/2046,6:03:17,17:23:41
10/12/2046,6:04:20,17:22:07
10/13/2046,6:05:24,17:20:33
10/14/2046,6:06:28,17:19:00
10/15/2046,6:07:32,17:17:28
10/16/2046,6:08:37,17:15:56
10/17/2046,6:09:42,17:14:25
10/18/2046,6:10:47,17:12:56
10/19/2046,6:11:53,17:11:27
10/20/2046,6:12:59,17:09:59
10/21/2046,6:14:05,17:08:32
10/22/2046,6:15:12,17:07:06
10/23/2046,6:16:19,17:05:41
10/24/2046,6:17:26,17:04:17
10/25/2046,6:18:34,17:02:54
10/26/2046,6:19:42,17:01:32
10/27/2046,6:20:50,17:00:12
10/28/2046,6:21:59,16:58:52
10/29/2046,6:23:07,16:57:34
10/30/2046,6:24:16,16:56:18
10/31/2046,6:25:26,16:55:02
11/1/2046,6:26:35,16:53:48
11/2/2046,6:27:45,16:52:36
11/3/2046,6:28:55,16:51:24
11/4/2046,6:30:05,16:50:15
11/5/2046,6:31:16,16:49:06
11/6/2046,6:32:26,16:48:00
11/7/2046,6:33:37,16:46:55
11/8/2046,6:34:47,16:45:51
11/9/2046,6:35:58,16:44:49
11/10/2046,6:37:09,16:43:49
11/11/2046,6:38:20,16:42:51
11/12/2046,6:39:30,16:41:54
11/13/2046,6:40:41,16:40:59
11/14/2046,6:41:52,16:40:06
11/15/2046,6:43:02,16:39:15
11/16/2046,6:44:12,16:38:25
11/17/2046,6:45:22,16:37:38
11/18/2046,6:46:32,16:36:52
11/19/2046,6:47:42,16:36:09
11/20/2046,6:48:51,16:35:27
11/21/2046,6:49:59,16:34:48
11/22/2046,6:51:08,16:34:10
11/23/2046,6:52:16,16:33:35
11/24/2046,6:53:23,16:33:02
11/25/2046,6:54:29,16:32:31
11/26/2046,6:55:35,16:32:02
11/27/2046,6:56:41,16:31:35
11/28/2046,6:57:45,16:31:10
11/29/2046,6:58:49,16:30:48
11/30/2046,6:59:52,16:30:28
12/1/2046,7:00:54,16:30:10
12/2/2046,7:01:54,16:29:55
12/3/2046,7:02:54,16:29:41
12/4/2046,7:03:53,16:29:30
12/5/2046,7:04:51,16:29:21
12/6/2046,7:05:47,16:29:15
12/7/2046,7:06:42,16:29:11
12/8/2046,7:07:36,16:29:09
12/9/2046,7:08:29,16:29:09
12/10/2046,7:09:20,16:29:12
12/11/2046,7:10:09,16:29:17
12/12/2046,7:10:57,16:29:24
12/13/2046,7:11:44,16:29:34
12/14/2046,7:12:29,16:29:45
12/15/2046,7:13:12,16:30:00
12/16/2046,7:13:53,16:30:16
12/17/2046,7:14:33,16:30:34
12/18/2046,7:15:11,16:30:55
12/19/2046,7:15:47,16:31:18
12/20/2046,7:16:21,16:31:43
12/21/2046,7:16:53,16:32:10
12/22/2046,7:17:23,16:32:40
12/23/2046,7:17:51,16:33:11
12/24/2046,7:18:17,16:33:44
12/25/2046,7:18:42,16:34:20
12/26/2046,7:19:03,16:34:57
12/27/2046,7:19:23,16:35:36
12/28/2046,7:19:41,16:36:17
12/29/2046,7:19:56,16:37:00
12/30/2046,7:20:10,16:37:45
12/31/2046,7:20:21,16:38:31
1/1/2047,7:20:30,16:39:19
1/2/2047,7:20:36,16:40:09
1/3/2047,7:20:41,16:41:00
1/4/2047,7:20:43,16:41:53
1/5/2047,7:20:43,16:42:47
1/6/2047,7:20:40,16:43:43
1/7/2047,7:20:36,16:44:40
1/8/2047,7:20:29,16:45:39
1/9/2047,7:20:20,16:46:38
1/10/2047,7:20:08,16:47:39
1/11/2047,7:19:55,16:48:41
1/12/2047,7:19:39,16:49:44
1/13/2047,7:19:21,16:50:49
1/14/2047,7:19:00,16:51:54
1/15/2047,7:18:38,16:53:00
1/16/2047,7:18:13,16:54:07
1/17/2047,7:17:46,16:55:14
1/18/2047,7:17:17,16:56:23
1/19/2047,7:16:46,16:57:32
1/20/2047,7:16:13,16:58:42
1/21/2047,7:15:38,16:59:53
1/22/2047,7:15:01,17:01:04
1/23/2047,7:14:21,17:02:15
1/24/2047,7:13:40,17:03:27
1/25/2047,7:12:57,17:04:39
1/26/2047,7:12:11,17:05:52
1/27/2047,7:11:24,17:07:05
1/28/2047,7:10:35,17:08:18
1/29/2047,7:09:44,17:09:32
1/30/2047,7:08:52,17:10:46
1/31/2047,7:07:57,17:11:59
2/1/2047,7:07:01,17:13:13
2/2/2047,7:06:03,17:14:27
2/3/2047,7:05:03,17:15:41
2/4/2047,7:04:02,17:16:56
2/5/2047,7:02:59,17:18:10
2/6/2047,7:01:55,17:19:24
2/7/2047,7:00:49,17:20:38
2/8/2047,6:59:41,17:21:51
2/9/2047,6:58:32,17:23:05
2/10/2047,6:57:22,17:24:19
2/11/2047,6:56:10,17:25:32
2/12/2047,6:54:57,17:26:45
2/13/2047,6:53:42,17:27:58
2/14/2047,6:52:26,17:29:11
2/15/2047,6:51:09,17:30:24
2/16/2047,6:49:51,17:31:36
2/17/2047,6:48:31,17:32:48
2/18/2047,6:47:11,17:34:00
2/19/2047,6:45:49,17:35:11
2/20/2047,6:44:26,17:36:23
2/21/2047,6:43:02,17:37:34
2/22/2047,6:41:37,17:38:44
2/23/2047,6:40:11,17:39:55
2/24/2047,6:38:44,17:41:05
2/25/2047,6:37:17,17:42:14
2/26/2047,6:35:48,17:43:24
2/27/2047,6:34:19,17:44:33
2/28/2047,6:32:49,17:45:42
3/1/2047,6:31:18,17:46:50
3/2/2047,6:29:46,17:47:58
3/3/2047,6:28:13,17:49:06
3/4/2047,6:26:40,17:50:14
3/5/2047,6:25:07,17:51:21
3/6/2047,6:23:32,17:52:28
3/7/2047,6:21:58,17:53:35
3/8/2047,6:20:22,17:54:42
3/9/2047,6:18:46,17:55:48
3/10/2047,6:17:10,17:56:54
3/11/2047,6:15:33,17:58:00
3/12/2047,6:13:56,17:59:05
3/13/2047,6:12:19,18:00:11
3/14/2047,6:10:41,18:01:16
3/15/2047,6:09:03,18:02:21
3/16/2047,6:07:24,18:03:25
3/17/2047,6:05:46,18:04:30
3/18/2047,6:04:07,18:05:34
3/19/2047,6:02:28,18:06:38
3/20/2047,6:00:49,18:07:42
3/21/2047,5:59:10,18:08:46
3/22/2047,5:57:30,18:09:50
3/23/2047,5:55:51,18:10:54
3/24/2047,5:54:11,18:11:57
3/25/2047,5:52:32,18:13:00
3/26/2047,5:50:53,18:14:04
3/27/2047,5:49:13,18:15:07
3/28/2047,5:47:34,18:16:10
3/29/2047,5:45:55,18:17:13
3/30/2047,5:44:16,18:18:16
3/31/2047,5:42:37,18:19:19
4/1/2047,5:40:59,18:20:22
4/2/2047,5:39:21,18:21:25
4/3/2047,5:37:43,18:22:28
4/4/2047,5:36:05,18:23:30
4/5/2047,5:34:28,18:24:33
4/6/2047,5:32:51,18:25:36
4/7/2047,5:31:14,18:26:39
4/8/2047,5:29:38,18:27:42
4/9/2047,5:28:02,18:28:44
4/10/2047,5:26:27,18:29:47
4/11/2047,5:24:52,18:30:50
4/12/2047,5:23:18,18:31:53
4/13/2047,5:21:45,18:32:56
4/14/2047,5:20:12,18:33:58
4/15/2047,5:18:40,18:35:01
4/16/2047,5:17:08,18:36:04
4/17/2047,5:15:37,18:37:07
4/18/2047,5:14:07,18:38:10
4/19/2047,5:12:38,18:39:13
4/20/2047,5:11:09,18:40:16
4/21/2047,5:09:41,18:41:19
4/22/2047,5:08:14,18:42:22
4/23/2047,5:06:48,18:43:25
4/24/2047,5:05:23,18:44:28
4/25/2047,5:03:59,18:45:31
4/26/2047,5:02:36,18:46:34
4/27/2047,5:01:14,18:47:36
4/28/2047,4:59:53,18:48:39
4/29/2047,4:58:33,18:49:42
4/30/2047,4:57:14,18:50:44
5/1/2047,4:55:57,18:51:47
5/2/2047,4:54:40,18:52:49
5/3/2047,4:53:25,18:53:52
5/4/2047,4:52:11,18:54:54
5/5/2047,4:50:58,18:55:56
5/6/2047,4:49:47,18:56:57
5/7/2047,4:48:37,18:57:59
5/8/2047,4:47:28,18:59:00
5/9/2047,4:46:21,19:00:01
5/10/2047,4:45:15,19:01:02
5/11/2047,4:44:10,19:02:02
5/12/2047,4:43:07,19:03:02
5/13/2047,4:42:06,19:04:02
5/14/2047,4:41:06,19:05:01
5/15/2047,4:40:08,19:06:00
5/16/2047,4:39:11,19:06:58
5/17/2047,4:38:16,19:07:56
5/18/2047,4:37:23,19:08:53
5/19/2047,4:36:31,19:09:49
5/20/2047,4:35:41,19:10:45
5/21/2047,4:34:53,19:11:41
5/22/2047,4:34:07,19:12:35
5/23/2047,4:33:22,19:13:29
5/24/2047,4:32:39,19:14:23
5/25/2047,4:31:58,19:15:15
5/26/2047,4:31:19,19:16:06
5/27/2047,4:30:42,19:16:57
5/28/2047,4:30:07,19:17:46
5/29/2047,4:29:33,19:18:35
5/30/2047,4:29:01,19:19:23
5/31/2047,4:28:32,19:20:09
6/1/2047,4:28:04,19:20:55
6/2/2047,4:27:38,19:21:39
6/3/2047,4:27:15,19:22:22
6/4/2047,4:26:53,19:23:04
6/5/2047,4:26:33,19:23:44
6/6/2047,4:26:15,19:24:23
6/7/2047,4:25:59,19:25:01
6/8/2047,4:25:45,19:25:38
6/9/2047,4:25:34,19:26:13
6/10/2047,4:25:24,19:26:46
6/11/2047,4:25:16,19:27:18
6/12/2047,4:25:10,19:27:49
6/13/2047,4:25:06,19:28:17
6/14/2047,4:25:04,19:28:44
6/15/2047,4:25:04,19:29:10
6/16/2047,4:25:06,19:29:34
6/17/2047,4:25:10,19:29:56
6/18/2047,4:25:15,19:30:16
6/19/2047,4:25:23,19:30:34
6/20/2047,4:25:33,19:30:51
6/21/2047,4:25:44,19:31:06
6/22/2047,4:25:57,19:31:19
6/23/2047,4:26:12,19:31:30
6/24/2047,4:26:29,19:31:39
6/25/2047,4:26:47,19:31:46
6/26/2047,4:27:08,19:31:51
6/27/2047,4:27:30,19:31:54
6/28/2047,4:27:53,19:31:56
6/29/2047,4:28:19,19:31:55
6/30/2047,4:28:45,19:31:52
7/1/2047,4:29:14,19:31:47
7/2/2047,4:29:44,19:31:41
7/3/2047,4:30:15,19:31:32
7/4/2047,4:30:48,19:31:21
7/5/2047,4:31:22,19:31:08
7/6/2047,4:31:58,19:30:53
7/7/2047,4:32:35,19:30:36
7/8/2047,4:33:13,19:30:17
7/9/2047,4:33:52,19:29:56
7/10/2047,4:34:33,19:29:33
7/11/2047,4:35:15,19:29:08
7/12/2047,4:35:58,19:28:41
7/13/2047,4:36:42,19:28:12
7/14/2047,4:37:27,19:27:41
7/15/2047,4:38:13,19:27:08
7/16/2047,4:39:00,19:26:33
7/17/2047,4:39:48,19:25:56
7/18/2047,4:40:36,19:25:17
7/19/2047,4:41:26,19:24:37
7/20/2047,4:42:16,19:23:54
7/21/2047,4:43:07,19:23:10
7/22/2047,4:43:59,19:22:24
7/23/2047,4:44:51,19:21:36
7/24/2047,4:45:44,19:20:46
7/25/2047,4:46:38,19:19:54
7/26/2047,4:47:32,19:19:01
7/27/2047,4:48:27,19:18:06
7/28/2047,4:49:22,19:17:10
7/29/2047,4:50:17,19:16:11
7/30/2047,4:51:13,19:15:11
7/31/2047,4:52:10,19:14:10
8/1/2047,4:53:06,19:13:07
8/2/2047,4:54:03,19:12:02
8/3/2047,4:55:00,19:10:56
8/4/2047,4:55:58,19:09:49
8/5/2047,4:56:56,19:08:40
8/6/2047,4:57:54,19:07:29
8/7/2047,4:58:52,19:06:17
8/8/2047,4:59:50,19:05:04
8/9/2047,5:00:49,19:03:50
8/10/2047,5:01:47,19:02:34
8/11/2047,5:02:46,19:01:17
8/12/2047,5:03:45,18:59:59
8/13/2047,5:04:43,18:58:39
8/14/2047,5:05:42,18:57:19
8/15/2047,5:06:41,18:55:57
8/16/2047,5:07:40,18:54:34
8/17/2047,5:08:39,18:53:11
8/18/2047,5:09:38,18:51:46
8/19/2047,5:10:37,18:50:20
8/20/2047,5:11:36,18:48:53
8/21/2047,5:12:35,18:47:25
8/22/2047,5:13:34,18:45:57
8/23/2047,5:14:33,18:44:27
8/24/2047,5:15:32,18:42:57
8/25/2047,5:16:30,18:41:26
8/26/2047,5:17:29,18:39:54
8/27/2047,5:18:28,18:38:21
8/28/2047,5:19:26,18:36:48
8/29/2047,5:20:25,18:35:14
8/30/2047,5:21:24,18:33:39
8/31/2047,5:22:22,18:32:03
9/1/2047,5:23:20,18:30:28
9/2/2047,5:24:19,18:28:51
9/3/2047,5:25:17,18:27:14
9/4/2047,5:26:16,18:25:36
9/5/2047,5:27:14,18:23:58
9/6/2047,5:28:12,18:22:20
9/7/2047,5:29:10,18:20:41
9/8/2047,5:30:09,18:19:02
9/9/2047,5:31:07,18:17:22
9/10/2047,5:32:05,18:15:42
9/11/2047,5:33:03,18:14:02
9/12/2047,5:34:02,18:12:22
9/13/2047,5:35:00,18:10:41
9/14/2047,5:35:58,18:09:00
9/15/2047,5:36:57,18:07:19
9/16/2047,5:37:55,18:05:38
9/17/2047,5:38:53,18:03:56
9/18/2047,5:39:52,18:02:15
9/19/2047,5:40:51,18:00:33
9/20/2047,5:41:49,17:58:52
9/21/2047,5:42:48,17:57:10
9/22/2047,5:43:47,17:55:29
9/23/2047,5:44:46,17:53:47
9/24/2047,5:45:45,17:52:06
9/25/2047,5:46:44,17:50:24
9/26/2047,5:47:44,17:48:43
9/27/2047,5:48:44,17:47:02
9/28/2047,5:49:43,17:45:22
9/29/2047,5:50:43,17:43:41
9/30/2047,5:51:44,17:42:01
10/1/2047,5:52:44,17:40:21
10/2/2047,5:53:45,17:38:41
10/3/2047,5:54:45,17:37:02
10/4/2047,5:55:47,17:35:23
10/5/2047,5:56:48,17:33:45
10/6/2047,5:57:49,17:32:07
10/7/2047,5:58:51,17:30:29
10/8/2047,5:59:53,17:28:52
10/9/2047,6:00:56,17:27:15
10/10/2047,6:01:59,17:25:40
10/11/2047,6:03:02,17:24:04
10/12/2047,6:04:05,17:22:30
10/13/2047,6:05:09,17:20:56
10/14/2047,6:06:13,17:19:22
10/15/2047,6:07:17,17:17:50
10/16/2047,6:08:21,17:16:18
10/17/2047,6:09:26,17:14:47
10/18/2047,6:10:32,17:13:17
10/19/2047,6:11:37,17:11:48
10/20/2047,6:12:43,17:10:20
10/21/2047,6:13:49,17:08:53
10/22/2047,6:14:56,17:07:26
10/23/2047,6:16:03,17:06:01
10/24/2047,6:17:10,17:04:37
10/25/2047,6:18:17,17:03:14
10/26/2047,6:19:25,17:01:52
10/27/2047,6:20:33,17:00:31
10/28/2047,6:21:42,16:59:12
10/29/2047,6:22:51,16:57:53
10/30/2047,6:24:00,16:56:36
10/31/2047,6:25:09,16:55:20
11/1/2047,6:26:18,16:54:06
11/2/2047,6:27:28,16:52:53
11/3/2047,6:28:38,16:51:42
11/4/2047,6:29:48,16:50:31
11/5/2047,6:30:58,16:49:23
11/6/2047,6:32:09,16:48:16
11/7/2047,6:33:19,16:47:10
11/8/2047,6:34:30,16:46:06
11/9/2047,6:35:41,16:45:04
11/10/2047,6:36:52,16:44:04
11/11/2047,6:38:02,16:43:05
11/12/2047,6:39:13,16:42:08
11/13/2047,6:40:24,16:41:12
11/14/2047,6:41:34,16:40:19
11/15/2047,6:42:45,16:39:27
11/16/2047,6:43:55,16:38:37
11/17/2047,6:45:05,16:37:49
11/18/2047,6:46:15,16:37:03
11/19/2047,6:47:25,16:36:19
11/20/2047,6:48:34,16:35:37
11/21/2047,6:49:43,16:34:57
11/22/2047,6:50:51,16:34:19
11/23/2047,6:51:59,16:33:44
11/24/2047,6:53:06,16:33:10
11/25/2047,6:54:13,16:32:38
11/26/2047,6:55:19,16:32:09
11/27/2047,6:56:25,16:31:41
11/28/2047,6:57:29,16:31:16
11/29/2047,6:58:33,16:30:53
11/30/2047,6:59:36,16:30:33
12/1/2047,7:00:38,16:30:14
12/2/2047,7:01:40,16:29:58
12/3/2047,7:02:40,16:29:44
12/4/2047,7:03:39,16:29:33
12/5/2047,7:04:37,16:29:23
12/6/2047,7:05:33,16:29:16
12/7/2047,7:06:29,16:29:12
12/8/2047,7:07:23,16:29:09
12/9/2047,7:08:16,16:29:09
12/10/2047,7:09:07,16:29:11
12/11/2047,7:09:57,16:29:16
12/12/2047,7:10:46,16:29:22
12/13/2047,7:11:32,16:29:31
12/14/2047,7:12:18,16:29:43
12/15/2047,7:13:01,16:29:56
12/16/2047,7:13:43,16:30:12
12/17/2047,7:14:23,16:30:30
12/18/2047,7:15:02,16:30:50
12/19/2047,7:15:38,16:31:12
12/20/2047,7:16:12,16:31:37
12/21/2047,7:16:45,16:32:04
12/22/2047,7:17:16,16:32:32
12/23/2047,7:17:44,16:33:03
12/24/2047,7:18:11,16:33:36
